大宇資,	6111
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,121851,13522,108329,74112,34217,2498,37307,0.99,368918
2013 Q2,27947,4994,22953,61783,-38830,4031,-36730,-1.04,368918
2013 Q3,106034,12654,93380,78907,14473,-4463,6424,0.15,368918
2013 Q4,300755,38557,262198,279073,-16875,5116,-19156,-0.62,368918
2014 Q1,35278,7454,27824,52010,-24186,1419,-24074,-0.65,455061
2014 Q2,98350,5814,92536,58943,33593,6098,38344,0.81,455778
2014 Q3,105221,18999,86222,87897,-1675,-4009,-6067,-0.13,455778
2014 Q4,332517,53063,279454,302504,-23050,-6078,-33786,-0.82,455778
2015 Q1,176292,27361,148931,131246,17685,18506,31206,0.68,455778
2015 Q2,144803,19129,125674,110904,14770,82461,94853,2.08,455778
2015 Q3,286862,44529,242333,135213,107120,2542,103046,2.26,462078
2015 Q4,756917,122749,634168,541183,92985,100032,176413,3.87,462078
2016 Q1,126506,27727,98779,185589,-86810,-2252,-91840,-1.99,482078
2016 Q2,218757,28414,190343,156343,34000,52,29184,0.63,482038
2016 Q3,176602,32763,143839,142808,1031,-823,-6612,-0.11,482008
2016 Q4,702634,122672,579962,673242,-93280,-31099,-141295,-2.90,481936
2017 Q1,192838,41660,151178,117976,33202,1067,31202,0.70,481870
2017 Q2,240789,39853,200936,166830,34106,185,28251,0.64,481828
2017 Q3,213095,23294,189801,202398,-12597,4155,-11671,-0.20,481816
2017 Q4,789128,123739,665389,628856,36533,-11416,9528,0.38,478313
