萬旭,	6134
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,592065,607018,-14953,82227,-97180,-2651,-102225,-1.06,826800
2013 Q2,584202,562893,21309,71149,-49840,-8261,-60823,-0.62,826800
2013 Q3,651182,613099,38083,78565,-40482,10,-41747,-0.41,826800
2013 Q4,2443245,2369462,73783,312969,-239186,-43383,-282424,-2.92,829636
2014 Q1,460710,423537,37173,84931,-47758,-2974,-51752,-0.49,898000
2014 Q2,481767,437670,44097,76951,-32854,-2298,-38855,-0.41,898000
2014 Q3,503310,451777,51533,74990,-23457,-2522,-28625,-0.25,898000
2014 Q4,1923841,1764061,159780,330363,-170583,6544,-178810,-1.77,898000
2015 Q1,380073,351800,28273,70123,-41850,-1338,-46227,-0.45,898000
2015 Q2,405003,379487,25516,64234,-38718,-254,-39445,-0.39,898000
2015 Q3,429125,362968,66157,68302,-2145,9198,4039,0.02,898000
2015 Q4,1611899,1421169,190730,273301,-82571,-9320,-100727,-1.01,898000
2016 Q1,329864,277068,52796,61731,-8935,9985,23,0.01,898000
2016 Q2,369751,300525,69226,69094,132,13796,10085,0.11,898000
2016 Q3,378228,310402,67826,60916,6910,9404,13370,0.15,928000
2016 Q4,1424101,1158208,265893,264608,1285,18557,12801,0.44,928000
2017 Q1,312342,231671,80671,64155,16516,-1626,13769,0.10,942706
2017 Q2,455085,357034,98051,75765,22286,15736,34254,0.34,942706
2017 Q3,462745,369611,93134,76730,16404,5946,20675,0.16,942706
2017 Q4,1653249,1301816,351433,296666,54767,24155,76836,0.69,942706
2018 Q1,381057,321581,59476,75750,-16274,-1566,-18129,-0.18,942706
2018 Q2,397192,321339,75853,72791,3062,-8169,-5157,0.00,942706
