廣錠,	6441
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,428423,354597,73826,42274,31552,-3578,18723,0.86,222800
2015 Q3,n/a
2015 Q4,861771,700829,160942,103744,57198,12124,53052,2.40,222800
2016 Q1,n/a
2016 Q2,474355,366831,107524,59137,48387,1086,38584,1.72,227175
2016 Q3,n/a
2016 Q4,1092438,826750,265688,133858,131830,6725,112463,4.98,227175
2017 Q1,189724,136940,52784,27222,25562,-16008,7937,0.35,230213
2017 Q2,193605,152798,40807,34582,6225,10004,12559,0.55,253234
2017 Q3,582104,398040,184064,89059,95005,5815,83677,3.28,287564
2017 Q4,1409023,1005394,403629,217662,185967,-1423,152272,5.82,287564
2018 Q1,163649,135082,28567,26426,2141,2309,4105,0.14,290927
2018 Q2,254123,215404,38719,34856,3863,14491,14049,0.48,305473
2018 Q3,403213,330965,72248,40262,31986,2804,27834,0.91,305473
