耀億,	4430
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,540068,399185,140883,80028,60855,3194,48605,0.97,502944
2013 Q2,549881,412089,137792,112732,25060,38619,51195,1.02,527349
2013 Q3,496076,377603,118473,92868,25605,-6179,18684,0.34,558665
2013 Q4,2120545,1622368,498177,386973,111204,39514,126742,2.38,561523
2014 Q1,519205,392697,126508,91175,35333,2250,34764,0.62,562335
2014 Q2,591030,444158,146872,108022,38850,30167,54541,0.97,562503
2014 Q3,476340,361846,114494,93841,20653,978,13780,0.24,562503
2014 Q4,2152711,1604258,548453,424277,124176,36633,130308,2.32,562503
2015 Q1,549886,407386,142500,90400,52100,-8672,36005,0.64,562590
2015 Q2,492753,364422,128331,96579,31752,26162,43303,0.77,562736
2015 Q3,411583,315747,95836,86309,9527,22653,28776,0.51,562736
2015 Q4,1921108,1432890,488218,366742,121476,40694,126285,2.25,562736
2016 Q1,492142,343671,148471,101206,47265,-5117,32821,0.58,562736
2016 Q2,426028,318593,107435,95670,11765,1369,7806,0.14,562736
2016 Q3,377284,289192,88092,82260,5832,-8300,-1873,-0.03,562736
2016 Q4,1762621,1286098,476523,368284,108239,5430,85430,1.52,562736
2017 Q1,500856,355857,144999,83684,61315,-28406,30635,0.54,562736
2017 Q2,373879,300607,73272,87872,-14600,2959,-7184,-0.13,562736
2017 Q3,375778,301966,73812,90901,-17089,-1173,-18104,-0.32,562736
2017 Q4,1724315,1313171,411144,355617,55527,-30026,19569,0.35,562736
