矽瑪,	3511
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,251883,178872,73011,72572,439,10242,7799,0.30,387790
2013 Q2,239033,176624,62409,73711,-11302,7767,-5376,0.08,389729
2013 Q3,186478,155925,30553,71033,-40480,-3233,-42664,-0.87,389729
2013 Q4,860497,688850,171647,288907,-117260,14774,-95608,-1.68,389729
2014 Q1,128404,109025,19379,66418,-47039,11764,-28902,-0.59,389729
2014 Q2,194615,167189,27426,66516,-39090,-2337,-36007,-0.70,389729
2014 Q3,211927,155482,56445,76568,-20123,3390,-15243,-0.19,389729
2014 Q4,835805,658925,176880,280460,-103580,18712,-86540,-1.66,389729
2015 Q1,218750,173572,45178,76330,-31152,-430,-31582,-0.63,389729
2015 Q2,330036,214471,115565,80641,34924,2143,35565,1.09,389729
