朋億,	6613
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,n/a
2015 Q3,n/a
2015 Q4,2623617,2223906,399711,231925,167786,31480,150448,6.62,253600
2016 Q1,n/a
2016 Q2,n/a
2016 Q3,n/a
2016 Q4,2651372,2063317,588055,256803,331252,22307,264391,9.83,296280
2017 Q1,890045,617805,272240,61801,210439,-37490,131065,4.42,296280
2017 Q2,561436,361275,200161,72830,127331,-4529,86118,2.91,296280
2017 Q3,751200,551867,199333,75156,124177,-18818,82137,2.77,296280
2017 Q4,3342542,2345098,997444,321542,675902,-79191,447475,15.07,339280
2018 Q1,1285258,1019824,265434,78341,187093,-46331,85628,2.52,339280
2018 Q2,1599295,1270812,328483,104801,223682,112818,240048,7.08,339280
