研通,	6229
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,133447,114782,18665,19654,-1077,1699,423,0.01,357557
2013 Q2,266781,223432,43349,23636,19790,2031,17186,0.48,357557
2013 Q3,261359,227515,33844,22357,12065,1122,6817,0.19,357557
2013 Q4,867010,743740,123270,88445,35854,6154,32025,0.90,357557
2014 Q1,179016,150569,28447,23801,4938,1563,4874,0.14,358887
2014 Q2,195285,167531,27754,23251,5097,425,4276,0.12,360877
2014 Q3,275010,237409,37601,23428,13715,1440,10309,0.29,360877
2014 Q4,905457,777442,128015,93470,34958,5250,28937,0.80,360877
2015 Q1,166658,148936,17722,23432,-5674,1170,-3729,-0.10,360877
2015 Q2,191892,170943,20949,22256,-974,1103,62,0.00,360877
2015 Q3,301770,270430,31340,23971,7471,749,6899,0.19,360877
2015 Q4,948987,847682,101305,100935,927,1645,1643,0.05,360877
2016 Q1,305154,275341,29813,28352,1532,-999,413,0.01,360877
2016 Q2,307408,273698,33710,28316,5371,2409,6526,0.18,360877
2016 Q3,336429,296176,40253,25782,15003,1574,12823,0.36,360877
2016 Q4,1242129,1108029,134100,111544,23863,3466,22718,0.63,360877
2017 Q1,277178,258026,19152,27554,-8477,1322,-5872,-0.16,360877
