泰詠,	6266
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,415970,396185,19785,32564,-12779,4150,-11166,-0.14,771279
2013 Q2,444244,404683,39561,29294,10267,6328,11684,0.15,782949
2013 Q3,394886,362542,32344,31715,629,14110,10632,0.14,783017
2013 Q4,1753674,1600926,152748,128405,24343,41838,51211,0.65,783017
2014 Q1,450705,402706,47999,31852,16147,7351,19569,0.25,783642
2014 Q2,492658,441283,51375,31906,19469,1531,17758,0.22,808193
2014 Q3,510863,460922,49941,32573,17368,5932,18698,0.23,808902
2014 Q4,1971366,1761434,209932,132035,77897,24091,85933,1.06,808902
2015 Q1,504006,428173,75833,37323,38510,-778,33265,0.41,808902
2015 Q2,505407,422092,83315,39760,43555,-826,34518,0.41,850823
2015 Q3,530510,469065,61445,59653,1792,25065,19873,0.23,849963
2015 Q4,2195627,1847199,348428,181105,167323,28980,160667,1.89,849963
2016 Q1,598975,525859,73116,37695,35421,-3356,24634,0.29,855482
2016 Q2,553043,509322,43721,37188,6533,4741,4426,0.05,923479
2016 Q3,543280,511285,31995,19462,12533,-5900,2454,0.03,921974
2016 Q4,2223205,1998638,224567,133912,90655,8153,74104,0.81,921974
2017 Q1,486495,437209,49286,35406,13880,-9879,-841,-0.01,921974
2017 Q2,613690,529747,83943,40544,43399,2981,37083,0.40,921974
2017 Q3,631357,542236,89121,39830,49291,4197,42647,0.46,921974
