光菱,	8032
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1235038,1072522,162516,105910,56606,16242,57584,1.11,518103
2013 Q2,1268985,1084367,184618,109254,75364,14595,66140,1.27,518103
2013 Q3,1227803,1055460,172343,98011,74332,-6033,52177,1.01,518103
2013 Q4,4860288,4199779,660509,416672,243837,38084,212681,4.09,518103
2014 Q1,1091973,937406,154567,101683,52884,12987,53284,1.03,518103
2014 Q2,1123900,950868,173032,90753,82279,-1793,58927,1.14,518103
2014 Q3,1100580,944408,156172,121118,35054,10136,35616,0.69,518103
2014 Q4,4318777,3704931,613846,414330,199516,52712,195253,3.76,518103
2015 Q1,974959,851251,123708,95496,28212,-2307,19366,0.37,518103
2015 Q2,990299,857606,132693,96551,36142,5252,27608,0.54,518103
2015 Q3,1160873,1006410,154463,111711,42752,32307,59948,1.15,518103
2015 Q4,4320160,3758664,561496,422516,138980,36110,133930,2.58,518103
2016 Q1,1133533,986739,146794,99599,47195,-13002,26847,0.52,518103
2016 Q2,1162313,1021363,140950,105199,35751,8540,30592,0.59,518103
2016 Q3,1258327,1117697,140630,92094,48536,-14098,27050,0.52,518103
2016 Q4,4784790,4220955,563835,400520,163315,-2121,122231,2.35,518103
2017 Q1,1145605,1029079,116526,84509,32017,-38182,-5813,-0.11,518103
2017 Q2,1057967,907870,150097,102981,47116,21644,54913,1.06,518103
2017 Q3,1066965,908188,158777,105558,53219,-4422,35189,0.70,518103
