富驊,	5465
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,449860,372674,77186,76494,692,18428,17941,0.11,1552312
2013 Q2,439120,357566,81554,85186,-3632,2856,-1340,-0.01,1552312
2013 Q3,469332,380788,88544,91145,-2601,-2392,-5961,-0.04,1552312
2013 Q4,1942368,1567076,375292,356408,18884,25021,37227,0.23,1552312
2014 Q1,449838,367606,82232,85009,-2777,955,-4213,-0.04,1552312
2014 Q2,586214,481148,105066,81795,23271,12,18730,0.11,1552312
2014 Q3,626257,517394,108863,87966,20897,6029,19707,0.13,1440918
2014 Q4,2425320,1982466,442854,354187,88667,22400,88676,0.58,1440918
2015 Q1,711677,591819,119858,89537,30321,2323,28885,0.19,1440918
2015 Q2,609379,527192,82187,91207,-9020,21587,11362,0.07,1440918
2015 Q3,545968,474602,71366,85644,-14278,24657,3593,0.01,1440918
2015 Q4,2456265,2095282,360983,347560,13423,55057,46990,0.29,1440918
2016 Q1,578954,466316,112638,83258,29380,-6760,17191,0.11,1440918
2016 Q2,488435,403975,84460,87738,-3278,14315,1895,0.01,1440918
2016 Q3,515929,414006,101923,75191,26732,-3972,18588,0.13,1440918
