同致,	3552
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,971413,715417,255996,198173,57823,18363,63880,0.90,732774
2013 Q2,1144112,818543,325569,198057,127512,11268,92509,1.28,790731
2013 Q3,1184633,830618,354015,204401,149614,3133,126502,1.62,801260
2013 Q4,4512214,3236392,1275822,811189,464633,58595,406035,5.17,817107
2014 Q1,1207961,833664,374297,225104,149193,-5940,109586,1.35,827545
2014 Q2,1221556,866890,354666,213422,141244,-12691,80152,0.97,828461
2014 Q3,1273675,876685,396990,231279,165711,22218,141540,1.71,829452
2014 Q4,5141782,3564244,1577538,920002,657536,42617,475828,5.76,838075
2015 Q1,1429811,982785,447026,248899,198127,-23327,119108,1.42,841185
2015 Q2,1592579,1102402,490177,257722,232455,-3759,168509,2.00,841570
2015 Q3,1675660,1160295,515365,267974,247391,34099,222707,2.65,843172
2015 Q4,7038879,4883653,2155226,1061553,1093673,-45022,790316,9.39,844261
2016 Q1,2921599,2025406,896193,308938,587255,-11802,424009,5.02,844687
2016 Q2,2282771,1516203,766568,324922,441646,-53573,268654,3.18,844987
2016 Q3,2134933,1473470,661463,314622,346841,-49085,237483,2.80,849239
2016 Q4,9862615,6856020,3006595,1300498,1706097,-115298,1203607,14.22,850179
2017 Q1,2049381,1548667,500714,307868,192846,-99365,83770,0.99,850309
2017 Q2,1684051,1251895,432156,301925,130231,23964,117003,1.37,852427
2017 Q3,1652691,1294324,358367,310652,47715,8976,63155,0.74,853937
2017 Q4,7808289,6024046,1784243,1253200,531043,-58305,429834,5.04,854619
2018 Q1,2006399,1625209,381190,322056,59134,34837,74434,0.87,855029
2018 Q2,1768964,1387807,381157,332431,48726,-46059,297,0.00,855929
