邑昇,	5291
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,761258,648050,113208,63473,49735,9360,44670,1.64,271769
2013 Q3,n/a
2013 Q4,1496298,1251100,245198,135402,109796,5242,88066,3.14,291703
2014 Q1,410748,329664,81084,37052,44032,5810,39145,1.34,291703
2014 Q2,450565,358218,92347,44178,48169,-6834,26848,0.92,291703
2014 Q3,367447,306612,60835,40238,20597,12560,26054,0.89,291703
2014 Q4,1500187,1228832,271355,165947,105408,16452,89346,3.05,330703
2015 Q1,262236,224528,37708,33924,3784,-2754,855,0.03,330703
2015 Q2,271663,234893,36770,31661,5109,-3332,1588,0.04,332392
2015 Q3,267487,238535,28952,40982,-12030,34540,17110,0.52,334433
2015 Q4,1017775,887255,130520,144073,-13553,29876,11373,0.34,334513
