強新,	5013
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1027142,899056,128086,49139,78947,-9270,52555,0.42,995740
2013 Q2,1290402,1172723,117679,54139,63540,-4475,29142,0.16,995740
2013 Q3,1225947,1088107,137840,56811,81029,-10350,53461,0.42,995740
2013 Q4,4975716,4417760,557956,228814,329142,-20450,217256,1.62,995740
2014 Q1,1271734,1110965,160769,58240,102529,-10914,68133,0.48,995740
2014 Q2,1306828,1144555,162273,65340,96933,-4485,61949,0.43,1010700
2014 Q3,1442659,1267753,174906,66081,108825,-13206,74289,0.57,1010700
2014 Q4,5625019,4916014,709005,267484,441521,-44400,292991,2.15,1010700
2015 Q1,1313377,1139421,173956,63160,110796,-13680,75484,0.58,1010700
2015 Q2,1263612,1143770,119842,65023,54819,-10628,26576,0.18,1111800
2015 Q3,1173832,1036825,137007,61119,75888,-9068,54947,0.47,1111800
2015 Q4,5220138,4578605,641533,263715,377818,-51047,247870,1.82,1111800
