立敦,	6175
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,400704,380997,19707,35909,-16202,33940,11566,0.10,1145736
2013 Q2,486068,459501,26567,33591,-7024,17498,-2392,-0.02,1145736
2013 Q3,422501,394700,27801,34147,-6346,-52375,-59562,-0.52,1145736
2013 Q4,1704870,1609600,95270,138719,-43449,47801,-21288,-0.19,1145736
2014 Q1,426445,407348,19097,35416,-16319,-6883,-25713,-0.22,1145736
2014 Q2,504730,453090,51640,35628,16012,-15598,2591,0.02,1145736
2014 Q3,493866,444539,49327,36638,12689,38668,35439,0.31,1145736
2014 Q4,1876102,1721150,154952,144790,10162,45445,29884,0.26,1145736
2015 Q1,499108,446670,52438,37091,15347,-4183,2036,0.02,1145736
2015 Q2,513166,458460,54706,37520,17186,-12715,14657,0.13,1145736
2015 Q3,492542,422175,70367,37418,32949,6607,34698,0.26,1378705
2015 Q4,1939099,1691296,247803,153444,94359,-38117,48134,0.38,1378705
2016 Q1,494199,421285,72914,37570,35344,-18510,12795,0.08,1378705
2016 Q2,594612,504683,89929,37096,52833,-51132,4322,0.01,1378705
2016 Q3,577936,484328,93608,39578,54030,-16448,27745,0.18,1378705
2016 Q4,2272328,1946595,325733,157055,168678,-54122,87054,0.55,1378705
2017 Q1,596079,505005,91074,40338,50736,-20307,26025,0.14,1378705
2017 Q2,699401,582486,116915,49706,67209,10615,58427,0.36,1378705
2017 Q3,753699,627116,126583,47838,78745,176782,212229,1.51,1378705
