譜瑞-KY,	4966
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,617224,330087,287137,227869,59268,-667,49161,0.95,521975
2013 Q2,810770,430495,380275,247983,132292,197,118166,2.26,739739
2013 Q3,1172210,669626,502584,310181,192403,-1008,174039,2.34,746765
2013 Q4,4212028,2380204,1831824,1070380,761444,-1874,679150,9.25,747257
2014 Q1,1347943,788732,559211,274290,284921,1209,257590,3.47,747797
2014 Q2,1410129,825319,584810,294323,290487,1104,277787,3.75,748802
2014 Q3,1769977,1032266,737711,331997,405714,22425,381761,5.13,753865
2014 Q4,6225291,3656094,2569197,1247147,1322050,29248,1225743,16.48,754604
2015 Q1,1517857,905703,612154,327475,284679,889,255254,3.42,755192
2015 Q2,1520525,893165,627360,331240,296120,2780,270691,3.63,755326
2015 Q3,1944347,1166545,777802,480041,297761,23201,320935,4.28,760553
2015 Q4,7189471,4289253,2900218,1690312,1209906,28970,1144346,15.30,760751
2016 Q1,2340738,1377840,962898,572939,389959,-69,357544,4.77,760750
2016 Q2,2229934,1316940,912994,565742,347252,1087,348988,4.66,761228
2016 Q3,2089160,1212205,876955,554722,322233,2306,303315,4.03,773188
2016 Q4,9106654,5367234,3739420,2252839,1486581,10160,1356136,18.04,773049
2017 Q1,2351687,1410995,940692,537326,403366,457,371567,4.92,773321
2017 Q2,2599780,1556152,1043628,542952,500676,44,448603,5.95,773946
