宜鼎,	5289
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,597743,424873,172870,89359,83511,14519,82602,1.74,474618
2013 Q2,733355,546058,187297,100726,86571,7654,74305,1.57,498349
2013 Q3,758767,591183,167584,91184,76400,-1074,60902,1.22,498349
2013 Q4,2796804,2081373,715431,393847,321584,24676,285623,5.68,548039
2014 Q1,742178,532862,209316,115599,93717,13266,91566,1.67,548039
2014 Q2,821698,618362,203336,123290,80046,55005,112500,2.05,591882
2014 Q3,950314,684849,265465,123208,142257,9179,122618,2.07,591882
2014 Q4,3529685,2538889,990796,480736,510060,105558,506441,8.57,591882
2015 Q1,976415,706167,270248,138451,131797,-7262,100539,1.84,591882
2015 Q2,1051852,770040,281812,139731,142081,-2183,102241,1.91,621476
2015 Q3,1198571,871895,326676,153614,173062,40658,166125,2.84,621476
2015 Q4,4385985,3177475,1208510,572436,636074,29247,520684,9.02,621476
2016 Q1,1092112,769477,322635,168546,154089,-9569,116714,2.04,625446
2016 Q2,1048276,755999,292277,170563,121714,-3769,80251,1.50,657040
2016 Q3,1179637,853700,325937,184471,141466,-19548,90723,1.63,658305
2016 Q4,4645526,3381202,1264324,713676,550648,-19002,405884,7.06,659410
2017 Q1,1404353,1051100,353253,189539,163714,-48927,85395,1.62,663945
2017 Q2,1634038,1194912,439126,208644,230482,5030,172641,2.88,698175
2017 Q3,1665978,1165384,500594,196067,304527,-9700,241808,3.39,720073
