建錩,	5014
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,2608402,2490856,117546,99532,18014,-23288,-12332,-0.07,1653330
2013 Q2,3118985,3046889,72096,123695,-51599,-8190,-57836,-0.30,1653330
2013 Q3,3204901,3074400,130501,115676,14825,-20952,-10711,-0.03,1653330
2013 Q4,11655280,11196836,458444,470572,-12128,-58127,-86230,-0.46,1653330
2014 Q1,2404983,2250358,154625,131554,23071,-46032,-31978,-0.12,1653330
2014 Q2,3593998,3234982,359016,148322,210694,33483,201897,0.96,1653330
2014 Q3,3999932,3783199,216733,140139,76594,-23274,25066,0.14,1653330
2014 Q4,13865922,12970686,895236,552504,342732,-71113,181929,0.92,1653330
2015 Q1,2999676,2894245,105431,149846,-44415,6177,-34574,-0.04,1653330
2015 Q2,3587213,3429033,158180,144807,13373,-29398,-28840,-0.10,1653330
2015 Q3,4151982,4104174,47808,145094,-97286,-51571,-153979,-0.64,1653330
