大國鋼,	8415
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,2847773,2049185,798588,628424,170164,-76047,64639,0.11,6000000
2015 Q2,2825266,1958470,866796,640461,226335,-18406,95127,0.16,6000000
2015 Q3,n/a
2015 Q4,10947048,7815246,3131802,2587696,544106,-201151,212569,0.35,6000000
2016 Q1,2630076,1857714,772362,641037,131325,-28629,73047,0.12,6000000
2016 Q2,2657281,1803286,853995,645506,208489,-50051,96912,0.16,6000000
2016 Q3,2497341,1664837,832504,653010,179567,-58732,76748,0.13,6115000
2016 Q4,10096765,6860764,3236001,2600520,635554,-160320,337359,0.56,6115000
2017 Q1,2723030,1783672,939358,650565,288793,-80324,133241,0.23,6115000
2017 Q2,2782769,1847974,934795,620832,313963,-8148,249023,0.43,6115000
2017 Q3,2803075,1897621,905454,656431,249023,-10963,217435,0.38,6115000
2017 Q4,11291770,7166745,4125025,2882351,1242282,-173233,697613,1.21,6115000
2018 Q1,3905530,2719615,1185915,743250,442665,-100410,260129,0.43,6115000
2018 Q2,4313741,3039080,1274661,790886,483779,76762,446177,0.73,6115000
2018 Q3,4259267,3021932,1237335,848537,388798,-39261,285892,0.45,10315000
