倚強,	3219
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,44626,27263,17363,21926,-4563,1814,-2749,-0.12,222944
2013 Q2,52061,32548,19513,21334,-1821,347,-1474,-0.07,222944
2013 Q3,53851,32703,21148,21339,-191,-539,-730,-0.03,222944
2013 Q4,223540,140339,83201,84237,-1036,2334,1298,0.06,222944
2014 Q1,48528,30103,18425,19669,-1244,571,-673,-0.03,223294
2014 Q2,61908,39056,22852,20288,2564,-326,2238,0.10,223294
2014 Q3,70797,46011,24786,21211,3575,689,4264,0.19,223294
2014 Q4,256584,168002,88582,83786,4796,-1635,3161,0.14,227454
2015 Q1,42052,26597,15455,19791,-4336,22,-4314,-0.19,232594
2015 Q2,46474,31188,15286,15655,-369,125,-244,-0.01,232904
2015 Q3,50990,35196,15794,14214,1580,1199,2779,0.12,233004
2015 Q4,171172,114624,56548,61063,-4515,600,-3915,-0.17,233004
2016 Q1,37465,23540,13925,10972,2953,329,3282,0.14,233004
2016 Q2,39733,27209,12524,11228,1296,104,1400,0.06,233004
2016 Q3,33846,36087,-2241,15992,-18233,-2,-18235,-0.78,233004
2016 Q4,126564,107034,19530,46931,-27401,1621,-25780,-1.11,233004
2017 Q1,7274,2018,5256,12988,-7732,-361,-8093,-0.35,233004
2017 Q2,71577,47072,24505,11422,13083,-1189,9687,0.42,233004
2017 Q3,248124,222959,25165,10520,14645,-209,12436,0.52,233004
2017 Q4,852497,783151,69346,50676,18670,-2158,11065,0.46,233004
2018 Q1,266359,260863,5496,15165,-9669,262,-9844,-0.41,233004
2018 Q2,127692,126557,1135,12647,-11512,810,-10618,-0.46,233004
2018 Q3,31044,29496,1548,9692,-8144,-928,-8939,-0.38,233004
