晟德,	4123
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,169102,98421,70681,69531,1150,-20302,-20785,-0.03,1223543
2013 Q2,172020,113805,58215,77270,-19055,-31529,-49896,-0.21,1407074
2013 Q3,173279,111829,61450,82099,-20649,129732,101140,0.38,1607074
2013 Q4,741934,466033,275901,315756,-39855,127620,67185,0.36,1607074
2014 Q1,202334,120032,82302,84741,-2439,32048,24025,0.11,1607074
2014 Q2,220719,134182,86537,105520,-18983,131812,107501,0.70,1848135
2014 Q3,232321,136431,95890,94585,1305,-35780,-116348,-0.66,1848135
2014 Q4,898759,538777,359982,429488,-69506,654357,477973,1.77,2083035
2015 Q1,247575,147752,99823,111232,-11409,-69560,-91347,-0.36,2083035
2015 Q2,284833,167733,117100,146547,-29447,-106428,-106352,-0.51,2291339
2015 Q3,2250052,1491280,758772,797695,-38923,33057,108385,-0.04,2338443
2015 Q4,6792238,4379806,2412432,2459120,-46688,615866,435393,1.82,2535392
