東洋,	4105
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,883425,317415,565109,413338,151771,558022,536374,2.39,2139913
2013 Q2,737786,252256,485362,396490,88872,-1641,71686,0.24,2330365
2013 Q3,705006,223306,478459,432773,45686,-39233,5227,-0.03,2330365
2013 Q4,3110092,1055516,2049211,1709349,339862,496394,644530,2.52,2330365
2014 Q1,730192,238571,491443,408445,82998,-3305,61095,0.21,2330365
2014 Q2,775888,306048,467700,403965,63735,-12552,38372,0.11,2486499
2014 Q3,686080,263637,422980,348758,74222,39701,99911,0.39,2486499
2014 Q4,2979902,1087903,1898936,1560841,338095,571745,811695,3.14,2486500
2015 Q1,719133,242518,473143,349380,123763,2966,103695,0.40,2486500
2015 Q2,736521,243761,487840,329864,157976,63045,193690,0.73,2486500
2015 Q3,814428,226154,590334,308840,281494,8496,248002,0.97,2486500
2015 Q4,3195218,1006869,2183144,1393357,789787,735808,1246592,4.87,2486500
2016 Q1,912604,273628,637872,320416,317456,47166,305191,1.13,2486500
2016 Q2,959981,303141,659904,337703,322201,121291,387498,1.43,2486500
2016 Q3,935583,285724,650621,346314,304307,-44567,213720,0.85,2486500
2016 Q4,3760717,1203773,2559220,1379533,1179687,332372,1254724,4.80,2486500
2017 Q1,946406,298181,646092,343970,302122,-31971,226350,0.89,2486500
2017 Q2,930162,310123,621194,333798,287396,23439,251924,0.98,2486500
2017 Q3,1044967,324532,719151,365817,353334,5668,285005,1.12,2486500
2017 Q4,4078760,1407701,2668845,1411855,1256990,338077,1368314,5.41,2486500
2018 Q1,1040455,342465,697820,387207,310613,33818,267664,1.03,2486500
2018 Q2,997362,350391,644926,420140,224786,342723,489118,1.99,2486500
