榮剛,	5009
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,2368894,2123333,245561,217987,27574,-20019,-3922,0.05,4257657
2013 Q2,2796447,2453273,343174,242708,100466,-4588,56394,0.20,4469624
2013 Q3,2749883,2414926,334957,247256,87701,-9442,51550,0.17,4469624
2013 Q4,10725215,9466994,1258221,951845,306376,-27978,173874,0.62,4469624
2014 Q1,2836146,2439859,396287,277764,118523,12111,98444,0.26,4506156
2014 Q2,3149386,2638408,510978,287843,223135,-27725,145803,0.34,4506156
2014 Q3,3139923,2622032,517891,287287,230604,-22496,161733,0.35,4506156
2014 Q4,12183114,10229057,1954057,1124971,829086,-20253,626692,1.43,4506156
2015 Q1,3067362,2465207,602155,261405,340750,-69199,219793,0.50,4506156
2015 Q2,2996141,2469996,526145,248827,277318,-31148,180511,0.40,4506156
2015 Q3,2632137,2154308,477829,228895,248934,73678,257896,0.61,4506156
