大樹,	6469
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,n/a
2014 Q1,n/a
2014 Q2,n/a
2014 Q3,n/a
2014 Q4,1662431,1184865,477566,395544,82022,35564,95854,4.65,210000
2015 Q1,n/a
2015 Q2,994079,759436,234643,218019,16624,15809,22761,1.08,231000
2015 Q3,557988,417063,140925,132545,8380,14973,19335,0.84,231000
2015 Q4,2159857,1621983,537874,480414,57460,41431,77466,3.35,231000
2016 Q1,637784,484833,152951,138677,14274,10213,20267,0.87,252600
2016 Q2,661252,509283,151969,138068,13901,10167,19402,0.77,265230
2016 Q3,708382,529260,179122,147378,31744,790,26222,0.99,265230
2016 Q4,2802016,2123781,678235,577502,100733,12886,92865,3.57,265230
2017 Q1,819229,618304,200925,181854,19071,2762,17247,0.65,265230
2017 Q2,870030,651623,218407,197434,20973,5742,21967,0.83,305015
2017 Q3,936250,699917,236333,207717,28616,5870,30117,0.99,305015
2017 Q4,3623734,2703732,920002,811715,108287,15556,102358,3.36,305015
2018 Q1,1084165,817737,266428,243952,22476,5380,22243,0.73,305015
