帛漢,	3299
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,511829,390444,121385,97773,23612,6182,19864,0.63,503854
2013 Q2,595020,442017,153003,108406,44597,470,34029,0.90,503854
2013 Q3,590319,451631,138688,106969,31719,-46009,-1230,0.82,503854
2013 Q4,2259206,1696054,563152,411253,67201,12753,54125,3.08,503854
2014 Q1,558533,395012,163521,115131,31269,10766,24349,0.96,503854
2014 Q2,672952,459644,213308,105393,94742,10416,65035,1.42,503854
2014 Q3,650357,452324,198033,114472,83477,9991,67093,1.26,503854
2014 Q4,2546716,1749957,796759,473081,277116,47325,217474,4.71,503854
2015 Q1,652987,443357,209630,116405,93138,24309,84305,1.53,503854
2015 Q2,632310,431201,201109,109007,70562,14885,72453,1.35,503854
2015 Q3,708689,486068,222621,125538,83796,32693,85001,1.52,503854
