晟楠,	3631
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,391000,337530,53470,15569,37901,5242,34659,0.47,741420
2013 Q2,335836,309019,26817,19631,7186,-61,6766,0.09,741420
2013 Q3,354784,309551,45233,11951,33282,8638,32737,0.44,741420
2013 Q4,1499420,1323037,176383,48481,127902,23085,119004,1.61,741420
2014 Q1,321734,281614,40120,22067,18053,2540,16221,0.22,741420
2014 Q2,283662,252953,30709,13003,17706,-3614,10479,0.14,741420
2014 Q3,255351,229272,26079,11187,14892,11667,26725,0.36,741420
2014 Q4,1065291,961747,103544,62043,41501,32321,48087,0.65,780487
2015 Q1,182599,193808,-11209,15727,-26936,-8378,-32711,-0.41,799013
2015 Q2,179237,197977,-18740,12591,-31331,-1519,-33652,-0.42,799209
2015 Q3,157109,151019,6090,14373,-8283,-50898,-55070,-0.69,799209
2015 Q4,628263,656431,-28168,56745,-84913,-292096,-366073,-4.59,799209
2016 Q1,101265,76942,24323,15041,9282,3732,11029,0.14,799209
