茂達,	6138
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,753172,544043,209129,166605,45178,16876,48672,0.31,1301982
2013 Q2,780238,557562,222676,177629,47701,8997,44143,0.25,1321982
2013 Q3,735459,530800,204659,172504,34803,4634,24234,0.12,1321982
2013 Q4,3044006,2204069,839937,696572,153967,38162,135992,0.80,1321982
2014 Q1,826707,584151,242556,180128,65023,9482,63141,0.43,1326152
2014 Q2,935125,672880,262245,190817,74024,11310,74889,0.49,1340122
2014 Q3,958123,685274,272849,190084,85360,19755,89995,0.69,1016168
2014 Q4,3486008,2493370,992638,757379,245709,70869,273221,2.01,1017275
2015 Q1,721898,513336,208562,173028,38332,4086,35480,0.29,1001509
2015 Q2,646174,468049,178125,167934,12991,1272,11868,0.09,1003946
2015 Q3,775840,558928,216912,185715,33997,23486,48513,0.38,1003946
