易飛網,	2734
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,708902,614865,94037,71170,22867,2500,25520,1.38,184500
2013 Q3,441412,384743,56669,41247,15422,656,15671,0.85,184500
2013 Q4,1489914,1287328,202586,156297,46289,8779,55632,3.01,204500
2014 Q1,380734,325127,55607,42064,13543,1475,12312,0.60,204500
2014 Q2,472553,409009,63544,48909,14635,-1989,8453,0.38,220860
2014 Q3,401400,341475,59925,50275,9650,5202,12550,0.57,220860
2014 Q4,1607875,1368769,239106,199031,40075,14263,46968,2.05,260860
2015 Q1,413696,348420,65276,57123,8153,1209,7360,0.28,260860
2015 Q2,466190,399669,66521,62239,4282,-725,-1564,-0.05,302598
2015 Q3,511099,453863,57236,63402,-6166,-3581,-10248,-0.34,302598
2015 Q4,1774153,1539055,235098,248328,-13230,9997,-9401,-0.31,302598
2016 Q1,432053,371135,60918,61623,-705,-3449,-4704,-0.16,302598
2016 Q2,461636,401552,60084,70014,-9930,5272,-4468,-0.14,302598
2016 Q3,399395,356928,42467,57769,-15302,464,-12194,-0.40,302598
2016 Q4,1570917,1372885,198032,250363,-52331,-13506,-65274,-2.15,302598
2017 Q1,289032,242282,46750,54720,-7970,13758,5355,0.17,302598
2017 Q2,385055,337082,47973,58504,-10531,7483,-2895,-0.09,302598
2017 Q3,315602,273961,41641,60104,-18463,42,-18421,-0.60,302598
