六角,	2732
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,533436,172743,360722,257360,101075,3630,80530,4.08,187908
2013 Q3,n/a
2013 Q4,1153700,428138,725695,529099,192284,-5434,140931,7.17,187908
2014 Q1,n/a
2014 Q2,608785,255437,353539,287152,63864,-465,47599,2.17,234885
2014 Q3,358445,159061,199394,175971,21731,15453,30282,1.30,234885
2014 Q4,1411727,601213,810736,654897,151287,19492,133349,5.71,234885
2015 Q1,371724,156300,215428,169202,46113,-5594,32080,1.19,266205
2015 Q2,394091,177794,216298,178683,36101,-5972,23726,0.92,279515
2015 Q3,419491,186727,232774,200656,32252,27819,48047,1.70,279515
2015 Q4,1651321,722249,929096,770766,155011,18456,138097,5.06,279515
2016 Q1,469735,212587,257148,224932,30901,-7251,18994,0.73,280811
2016 Q2,505787,235474,270332,232975,29658,597,23717,0.97,321960
2016 Q3,551916,257688,294228,215083,78549,-18028,51861,1.49,330685
2016 Q4,2094466,959633,1134852,903086,220383,-21012,159759,4.82,332181
2017 Q1,525976,243273,282703,247890,34139,-12909,16853,0.47,334443
2017 Q2,570931,259007,311924,252673,57178,-3803,44296,1.23,337606
2017 Q3,697513,309973,387479,302116,83382,-1526,72537,1.88,347501
