碩禾,	3691
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1051097,821040,230057,76673,153384,51838,183318,4.25,441255
2013 Q2,1120008,894109,225899,79422,146477,-3169,132388,2.66,507443
2013 Q3,1132350,846569,285781,74683,211098,-95167,74983,1.52,507443
2013 Q4,4850547,3755205,1095342,339544,755798,-41448,609634,12.24,507443
2014 Q1,1983294,1541794,441500,97201,344299,62951,355067,7.05,507443
2014 Q2,2231411,1781486,449925,117605,332320,-45971,245577,4.07,608931
2014 Q3,2432194,1918311,513883,128999,384884,41115,371934,6.15,608931
2014 Q4,9679216,7650185,2029031,508189,1520842,199472,1482810,24.54,608931
2015 Q1,2817000,2135291,681709,126596,555113,-109753,352082,5.80,608931
2015 Q2,3515478,2768258,747220,133909,613311,-86457,406127,6.68,608931
2015 Q3,4507929,3485493,1022436,175153,847283,267557,927568,15.25,608931
2015 Q4,15800981,12148274,3652707,633351,3019356,-31591,2410145,39.65,609821
2016 Q1,4555779,3543565,1012214,185490,826724,-81177,607759,10.03,609890
2016 Q2,4344946,3395234,949712,217474,732238,-114312,420479,6.96,609890
2016 Q3,3096211,2449836,646375,174297,472078,226661,554345,9.19,609890
2016 Q4,14834408,11854152,2980256,790325,2189931,-82037,1592664,26.42,609890
2017 Q1,2222801,1852069,370732,150605,220127,-193456,25199,0.64,609890
2017 Q2,2300005,1997145,302860,331688,-28828,181124,109564,1.90,609890
2017 Q3,2561095,2246938,314157,136078,178079,-64456,80893,1.41,609890
