亞泰,	4974
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,643384,580479,62905,31616,31289,15694,35511,0.64,557744
2013 Q2,937760,830604,107156,36640,70516,5340,55901,0.99,575642
2013 Q3,1050755,908696,142059,41367,100692,-7762,72643,1.18,616488
2013 Q4,3474078,3053742,420336,148481,271855,25816,227925,3.87,619577
2014 Q1,774120,679358,94762,34419,60343,15424,54233,0.88,619577
2014 Q2,897180,763294,133886,36235,97651,-13388,61912,1.00,619577
2014 Q3,889020,752207,136813,44629,92184,9519,79552,1.28,619577
2014 Q4,3292349,2824161,468188,160721,307467,27595,252165,4.07,619577
2015 Q1,900335,794864,105471,36111,69360,2511,55995,0.90,619577
2015 Q2,1009476,866722,142754,42489,100265,-7172,68547,1.11,619577
