牧德,	3563
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,150472,55219,95253,42583,52670,7483,50504,1.50,337347
2013 Q2,220546,85679,134867,48535,86332,2745,74610,2.01,371082
2013 Q3,230402,87716,142686,63134,79552,-3846,63536,1.71,371082
2013 Q4,716381,284560,431821,198076,233745,10495,205378,5.37,426082
2014 Q1,140496,56544,83952,42905,41047,6078,39802,0.93,426082
2014 Q2,181461,81535,99926,47393,52533,-4138,42660,1.01,426082
2014 Q3,204451,90748,113703,51666,62037,7794,58980,1.38,426082
2014 Q4,654194,291436,362758,187877,174881,21970,171892,4.03,426082
2015 Q1,140704,57720,82984,39700,43284,-1340,33881,0.80,426082
2015 Q2,177120,66273,110847,50050,60797,-2371,39525,0.93,426082
2015 Q3,168071,60073,107998,54386,53612,19528,62708,1.51,426082
2015 Q4,610127,237315,372812,190799,182013,12509,154568,3.72,426082
2016 Q1,146551,59673,86878,50323,36555,-5384,26309,0.65,426082
2016 Q2,183905,62402,121503,52372,69131,278,45805,0.93,426082
2016 Q3,226437,84659,141778,59357,82421,-8335,62377,1.53,426082
2016 Q4,809631,310362,499269,253085,246184,1002,200747,4.67,426082
