海灣,	3252
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,35420,15919,19501,10710,8791,-14627,-5173,-0.26,200000
2013 Q2,208167,178514,29653,8883,20770,-9244,10863,0.54,200000
2013 Q3,49850,28220,21630,8284,13346,-13312,34,0.00,200000
2013 Q4,315272,226394,88878,39428,49450,-48183,117,0.01,206275
2014 Q1,54060,19797,34263,17928,16335,-13407,2713,0.06,217085
2014 Q2,45469,13601,31868,36183,-4315,-20693,-25418,-1.19,217085
2014 Q3,49285,13906,35379,24257,11122,-18390,-7958,-0.51,217085
2014 Q4,199523,60475,139048,105793,33255,-11353,13283,0.17,217085
2015 Q1,50966,12036,38930,25941,12989,-15839,-3799,-0.40,217085
2015 Q2,39898,18480,21418,15617,5801,-16745,-10954,-0.57,217085
2015 Q3,22073,8965,13108,21870,-8762,-12454,-21216,-0.98,217085
2015 Q4,133893,47345,86548,79050,7498,320095,313701,14.15,217085
2016 Q1,30503,16496,14007,15259,-1252,-3938,-5190,-0.22,217085
