新鼎,	5209
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,240856,204320,36536,24026,12510,5298,13770,0.61,229125
2013 Q2,277711,220380,57331,25907,31424,1874,30239,1.34,228809
2013 Q3,278619,212016,66603,28889,37714,32,29851,1.32,232078
2013 Q4,1122980,903084,219896,111839,108057,9754,98354,4.32,233581
2014 Q1,259863,213108,46755,24846,21909,2417,21497,0.94,233040
2014 Q2,313576,262785,50791,26827,23964,-2456,19082,0.83,233731
2014 Q3,301754,265504,36250,27105,9145,10187,16756,0.72,237604
2014 Q4,1353826,1181646,172180,107777,64403,23577,76293,3.30,234548
2015 Q1,367780,318577,49203,23713,25490,-730,19755,0.85,236095
2015 Q2,352957,306294,46663,20963,25700,-2831,19270,0.82,235002
2015 Q3,352898,308766,44132,33820,10312,15785,20512,0.87,234839
2015 Q4,1445914,1253142,192772,105656,87116,11429,79749,3.40,234695
2016 Q1,277694,226112,51582,29927,21655,-1632,16464,0.70,234695
