華容,	5328
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,273316,224548,48768,50551,-1783,7141,4783,0.02,1794423
2013 Q2,336557,261857,74700,54149,20551,-10406,14286,0.08,1794423
2013 Q3,324788,265454,59334,51311,8023,18602,21065,0.12,1794423
2013 Q4,1237201,1010308,226893,205705,21188,35248,45966,0.26,1794423
2014 Q1,308850,254036,54814,50116,4698,5437,8121,0.05,1794423
2014 Q2,296853,241217,55636,49387,6249,-5520,632,0.00,1783107
2014 Q3,323141,273765,49376,48542,834,12847,11187,0.06,1783107
2014 Q4,1219820,1034751,185069,191140,-6071,-100265,-115749,-0.65,1783107
2015 Q1,250189,210500,39689,40472,-783,-6143,-5785,-0.03,1783107
2015 Q2,275658,225666,49992,43295,6697,5091,12448,0.07,1783107
2015 Q3,237444,198696,38748,42868,-4120,56772,48944,0.27,1783107
2015 Q4,1060083,869411,190672,168941,21731,50751,73795,0.41,1783107
2016 Q1,278528,221427,57101,39123,17978,-3043,14039,0.08,1783107
2016 Q2,270917,207007,63910,45141,18769,3273,15614,0.09,1783107
2016 Q3,244970,190900,54070,44554,9516,23409,27393,0.15,1783107
2016 Q4,1029758,792124,237634,176232,61402,34168,72379,0.41,1783107
2017 Q1,221404,161735,59669,31374,28295,-15834,8018,0.05,1783107
2017 Q2,209318,159411,49907,37625,12282,-30838,-16333,-0.10,1739107
