保銳,	8093
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,150625,111888,38737,61753,-23016,3036,-17600,-0.28,642085
2013 Q2,169749,126993,42756,63847,-21091,1311,-18092,-0.29,642085
2013 Q3,202457,145875,56582,56738,-156,3481,3236,0.05,642085
2013 Q4,740510,539193,201317,251963,-50646,10171,-36583,-0.58,642085
2014 Q1,228111,158851,69260,60917,8343,9372,15746,0.25,642085
2014 Q2,222403,164600,57803,70801,-12998,-8431,-19983,-0.32,642085
2014 Q3,140287,98111,42176,68339,-26163,-6959,-27765,-0.43,642085
2014 Q4,746146,549423,196723,264417,-67694,-468,-62803,-0.99,642085
2015 Q1,135214,91927,43287,54392,-11105,-17565,-24300,-0.38,642085
2015 Q2,79330,53296,26034,46117,-20083,-1558,-30547,-0.48,642085
2015 Q3,178291,130703,47588,44773,2815,27259,25240,0.39,642085
2015 Q4,539467,381232,158235,201821,-43586,16497,-35005,-0.55,642085
2016 Q1,145851,105511,40340,46984,-6644,17733,9186,0.14,642085
2016 Q2,152539,111418,41121,47615,-6494,12417,3925,0.06,642085
2016 Q3,159283,101869,57414,47245,10169,-3290,5347,0.08,642085
