雙美,	4728
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,58200,23849,34351,23937,10414,1175,13348,0.25,544630
2013 Q2,57956,20166,37790,22209,15581,885,12981,0.24,544630
2013 Q3,54444,20319,34125,22559,11566,1124,10351,0.19,544630
2013 Q4,213363,74206,139157,92561,46596,4878,47798,0.88,544630
2014 Q1,50979,17325,33654,21244,12410,-2736,6079,0.11,544630
2014 Q2,38418,13532,24886,20873,4013,-2413,-334,-0.01,544630
2014 Q3,38119,16212,21907,20779,1128,9914,8315,0.15,544630
2014 Q4,183880,71713,112167,99785,12382,17776,19843,0.37,544630
2015 Q1,32042,8772,23270,26257,-2987,1648,-1095,-0.02,544630
2015 Q2,24283,8546,15737,29726,-13989,579,-12931,-0.24,544630
2015 Q3,38451,19968,18483,30477,-11994,6351,-9266,-0.17,544630
2015 Q4,111653,44805,66848,115946,-49098,7908,-44185,-0.81,544630
2016 Q1,34790,11496,23294,24324,-1030,5482,3267,0.06,544630
2016 Q2,21860,9784,12076,26917,-14841,-2722,-17855,-0.33,544630
2016 Q3,46565,19546,27019,19544,7475,-2861,3990,0.07,544630
