笙科,	5272
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,140206,62857,77349,57554,19795,3369,23164,0.56,414053
2013 Q2,161776,70119,91657,62519,29138,1626,30764,0.70,457926
2013 Q3,193227,83093,110134,66740,43394,210,41404,0.90,459510
2013 Q4,649210,286979,362231,247863,114368,7630,119108,2.68,460465
2014 Q1,170950,72562,98388,67143,31245,3325,33150,0.72,460704
2014 Q2,175988,76728,99260,64757,34503,272,33336,0.72,460704
2014 Q3,176958,79275,97683,71770,25913,3081,27159,0.59,461052
2014 Q4,733775,315343,418432,285123,133309,13425,136767,2.97,462295
2015 Q1,149465,61632,87833,62978,24855,184,20451,0.44,464047
2015 Q2,151904,70221,81683,66121,15562,967,14310,0.28,510451
2015 Q3,138683,64067,74616,72433,2183,6521,7224,0.14,520451
