立康,	6242
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,63706,52122,11584,24398,-12814,-124,-12938,-0.69,186734
2013 Q2,54346,46741,7605,22188,-14583,-13356,-27980,-1.50,186734
2013 Q3,58444,46642,11802,22311,-10509,-191,-10721,-0.57,186734
2013 Q4,237349,193013,44336,92180,-47844,-13970,-61897,-3.31,186734
2014 Q1,46263,36334,9929,19626,-9697,334,-9363,-1.75,57000
2014 Q2,48775,36198,12577,15975,-3398,579,-2819,-0.38,77000
2014 Q3,49513,31134,18379,13625,4754,4954,9708,0.49,200000
2014 Q4,255926,121931,133995,126963,7662,-40366,-26190,-1.98,200000
2015 Q1,96235,29765,66470,58755,7709,140,7849,0.39,200000
2015 Q2,142871,48842,94029,74110,19919,177,20096,1.00,200000
2015 Q3,93896,30952,62944,56626,6318,1355,7673,0.38,200000
2015 Q4,455809,148874,306935,253942,52969,-117,52852,2.64,200000
2016 Q1,95401,31542,63859,52884,10974,-928,10046,0.50,200000
2016 Q2,127356,40971,86385,64466,21919,-804,19016,0.95,222000
2016 Q3,94804,31138,63666,54081,9584,-646,8938,0.40,222000
2016 Q4,450608,147027,303581,236987,66592,-2983,61510,2.77,222000
2017 Q1,103232,33233,69999,54873,14995,-415,14582,0.66,222000
2017 Q2,140512,44408,96104,68044,28047,62,25459,1.15,222000
2017 Q3,108658,34744,73914,61604,12310,51197,63507,2.86,222000
2017 Q4,495942,157849,338093,253216,84733,51652,133737,6.02,222000
