由田,	3455
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,221235,132729,88506,100140,-11634,13745,1520,0.03,607355
2013 Q2,257691,134048,123643,178046,-54403,6643,-47423,-0.78,607475
2013 Q3,313090,203034,110056,162777,-52721,-4258,-57059,-0.94,607475
2013 Q4,1274196,795656,478540,551324,-72784,23571,-60222,-0.99,607575
2014 Q1,109690,62516,47174,121035,-73861,3059,-70802,-1.17,608688
2014 Q2,334161,205912,128249,133572,-5323,-13948,-19271,-0.32,608688
2014 Q3,446263,279959,166304,132873,33431,26427,59858,0.98,608888
2014 Q4,1508550,865164,643386,564766,78620,55305,122596,2.01,610037
2015 Q1,191657,98921,92736,101608,-8872,-8274,-11126,-0.18,610037
2015 Q2,328233,157680,170553,106567,63986,-9519,44495,0.73,611087
2015 Q3,311731,146684,165047,129470,35577,64786,80694,1.32,611087
2015 Q4,1417002,678451,738551,548035,190516,32691,187062,3.06,611487
2016 Q1,239680,127160,112520,120964,-8444,-29931,-31473,-0.51,612087
2016 Q2,235435,127051,108384,129508,-21124,-1630,-27543,-0.45,612087
2016 Q3,573902,292190,281712,134698,147014,-42676,90320,1.48,612137
2016 Q4,2018482,1027928,990554,669828,320726,-13013,248237,4.06,613987
2017 Q1,403450,233911,169539,151964,17575,-121191,-86797,-1.41,614587
2017 Q2,734719,459103,275616,167894,107722,30572,112985,1.84,614657
2017 Q3,606665,360123,246542,198674,47868,327,35845,0.58,614687
