中連貨,	5604
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,382472,280580,101892,80820,21072,1734,18913,0.17,1087830
2013 Q2,389872,276800,113072,78373,34699,1453,29942,0.28,1087830
2013 Q3,408375,282994,125381,81276,44105,1174,37550,0.35,1087830
2013 Q4,1607575,1132615,474960,326589,148371,7519,136185,1.25,1087830
2014 Q1,373638,275590,98048,77598,20450,4304,21677,0.20,1087830
2014 Q2,379829,274627,105202,79213,25989,1634,24208,0.22,1087830
2014 Q3,391495,276649,114846,81640,33206,10760,38500,0.35,1087830
2014 Q4,1545241,1095420,449821,320776,129045,17755,129421,1.19,1087830
2015 Q1,353900,243399,110501,79433,31068,859,28035,0.26,1087830
2015 Q2,362316,244785,117531,78856,38675,1000,34839,0.32,1087830
2015 Q3,357332,242448,114884,80753,34131,776,30652,0.28,1087830
2015 Q4,1444168,970253,473915,321536,152379,283274,413965,3.81,1087830
2016 Q1,322812,219732,103080,78783,24297,1850,22891,0.21,1087830
2016 Q2,325878,224628,101250,77732,23518,1500,21782,0.20,1087830
2016 Q3,324643,226735,97908,77001,20907,762,18990,0.17,1087830
2016 Q4,1314641,906207,408434,311657,96777,4870,96033,0.88,1087830
