順達,	3211
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,6053589,5612717,440872,179484,261388,84330,258246,1.70,1519685
2013 Q2,4909850,4651526,258324,173354,84970,132260,156324,1.03,1519685
2013 Q3,6430605,6089344,341261,183172,158089,81919,193304,1.27,1519685
2013 Q4,25936030,24433508,1502522,676958,825564,310574,835665,5.50,1519685
2014 Q1,5925126,5584469,340657,163738,176919,162796,259202,1.71,1519685
2014 Q2,6438196,6049182,389014,160672,228342,72956,221527,1.45,1519685
2014 Q3,6677757,6260097,417660,189308,228352,83128,222117,1.46,1519685
2014 Q4,25768659,24161679,1606980,702683,904297,358288,926235,6.09,1519685
2015 Q1,5322705,5070274,252431,127383,125048,78724,151970,1.00,1519685
2015 Q2,4770389,4605343,165046,152796,12250,139002,106589,0.70,1519685
2015 Q3,5511266,5155089,356177,160763,195414,126490,226963,1.51,1519685
2015 Q4,21617333,20471837,1145496,625658,519838,462690,697864,4.64,1519685
2016 Q1,5003692,4751388,252304,153090,99214,71729,128657,0.87,1519685
2016 Q2,4078134,3920836,157298,156531,767,158032,120022,0.81,1519685
2016 Q3,4728200,4504013,224187,141763,82424,75241,120005,0.81,1519685
2016 Q4,17574379,16757709,816670,629919,186751,449443,474123,3.21,1519685
2017 Q1,3541424,3377897,163527,136347,27180,95701,91134,0.62,1519685
2017 Q2,3716928,3485350,231578,135407,96171,-56853,46679,0.32,1519685
2017 Q3,4158697,3877563,281134,146799,134335,55828,161334,1.10,1519685
2017 Q4,15709238,14788902,920336,560629,359707,125702,415002,2.81,1519685
2018 Q1,3730558,3551019,179539,123074,56465,-55184,77598,0.53,1519685
2018 Q2,4303722,4005110,298612,159232,139380,109920,161375,1.09,1519685
2018 Q3,4629737,4225436,404301,199646,204655,155458,251203,1.70,1519685
