台翰,	1336
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,491020,445666,45354,44086,1268,5493,5834,0.09,642532
2013 Q2,469130,442154,26976,43992,-17016,3413,-12328,-0.20,627532
2013 Q3,526853,477901,48952,55153,-6201,-9305,-12572,-0.21,627532
2013 Q4,2115465,1915615,199850,191514,8336,3465,6247,0.10,627532
2014 Q1,561681,485698,75983,47012,28971,-3006,21487,0.35,627532
2014 Q2,549322,484108,65214,51231,13983,-3189,7964,0.12,627532
2014 Q3,485657,439398,46259,53153,-6894,8069,2201,0.03,627532
2014 Q4,2095257,1931592,163665,217722,-54057,13490,-39752,-0.64,627532
2015 Q1,418875,407852,11023,55875,-44852,3766,-34215,-0.55,627532
2015 Q2,369046,383813,-14767,51526,-66293,-5051,-60358,-0.96,627532
2015 Q3,438406,434019,4387,56108,-51721,11460,-33974,-0.54,627532
2015 Q4,1826645,1787400,39245,225141,-185896,10017,-149080,-2.38,627532
2016 Q1,446486,416402,30084,59894,-29810,-2652,-27456,-0.44,627532
2016 Q2,354449,362619,-8170,61433,-69603,-1530,-58627,-0.93,627532
2016 Q3,469905,432163,37742,58176,-20434,-30026,-41255,-0.66,627532
