北基,	8927
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1107225,1000495,106730,87947,18783,2306,16804,0.15,1172587
2013 Q2,1002471,919312,83159,89904,-6745,2561,-5200,-0.05,1194866
2013 Q3,1097697,1004724,92973,91798,1175,-7833,-6177,-0.05,1194867
2013 Q4,4247928,3877424,370504,365517,4987,-9301,-6664,-0.06,1194867
2014 Q1,983197,895713,87484,97520,-10036,696,-9255,-0.08,1194867
2014 Q2,1007912,920792,87120,99263,-12143,4871,-6670,-0.06,1145607
2014 Q3,1047260,967506,79754,98540,-18786,-2055,-20576,-0.18,1318332
2014 Q4,3892704,3563761,328943,393024,-64081,-1402,-64876,-0.55,1318332
2015 Q1,724379,629672,94707,99418,-4711,2165,-2535,-0.02,1318332
2015 Q2,861299,759592,101707,104532,-2825,3597,692,0.00,1618332
2015 Q3,911391,824604,86787,107068,-20281,-4350,-24671,-0.15,1618332
