研勤,	3632
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,265864,174602,91262,72124,19138,971,13609,0.45,274103
2013 Q2,257642,181069,76573,60949,15624,4478,11638,0.35,300143
2013 Q3,227231,167678,59553,62288,-2735,-164,-2078,-0.05,307093
2013 Q4,967153,691681,275472,264845,10627,7780,15974,0.42,307947
2014 Q1,207065,154130,52783,58991,-6208,467,-5195,-0.20,307977
2014 Q2,206742,168214,40000,67875,-27875,-8872,-36776,-1.24,307977
2014 Q3,213652,163636,49806,69609,-19803,2046,-12386,-0.62,307977
2014 Q4,993834,774903,218199,282521,-64322,10214,-51687,-1.98,307977
2015 Q1,283113,191583,91457,73742,17715,-9543,6200,0.05,307977
2015 Q2,388303,270338,117855,90132,27723,-10548,10419,0.24,308037
2015 Q3,421075,306553,112553,86828,25725,14429,31065,1.05,308077
2015 Q4,1490629,1086295,402052,321939,80113,-8503,54353,1.57,308077
2016 Q1,198143,150967,47176,58445,-11269,2895,-9506,-0.29,308077
2016 Q2,201501,163913,36801,58108,-21307,-3949,-20183,-0.64,308077
2016 Q3,138894,129467,8301,50019,-41718,-2503,-38022,-1.22,308077
2016 Q4,755124,639235,118473,223131,-104658,-3879,-90209,-2.89,308077
2017 Q1,119636,95210,24895,44080,-19185,-8054,-22873,-0.74,308077
2017 Q2,197789,160004,37009,52444,-15435,570,-10399,-0.35,308077
2017 Q3,212078,166643,45498,53112,-7614,7914,247,0.01,471897
2017 Q4,749853,604122,145512,216261,-70749,9967,-47285,-1.22,471897
2018 Q1,142098,115982,25577,52535,-26958,4128,-13080,-0.21,471897
2018 Q2,205549,162512,42458,54445,-11987,45,-11604,-0.16,471897
