訊達,	6140
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,356784,317756,39028,42638,-3610,1729,-1490,-0.04,383680
2013 Q2,316939,278579,38360,39606,-1246,823,-502,-0.01,383680
2013 Q3,271071,240789,30282,37800,-7518,-357,-6457,-0.17,383680
2013 Q4,1340890,1188673,152217,162019,-9802,3309,-5559,-0.14,383680
2014 Q1,280577,248088,32489,37051,-4562,1433,-2456,-0.06,383680
2014 Q2,366940,328727,38213,37649,564,-438,-153,-0.01,383680
2014 Q3,335499,297480,38019,40136,-2117,1079,-726,-0.02,383680
2014 Q4,1328671,1185502,143169,153205,-10036,5058,-4774,-0.12,383680
2015 Q1,276204,251198,25006,40955,-15949,84,-13069,-0.34,383680
2015 Q2,372110,333697,38413,39702,-1289,45,-882,-0.02,383680
2015 Q3,370377,333887,36490,38153,-1663,7357,4751,0.12,383680
2015 Q4,1394577,1255932,138645,163934,-25289,8575,-17490,-0.46,383680
2016 Q1,312561,288272,24289,38457,-14168,599,-13491,-0.35,383680
2016 Q2,417674,378297,39377,38805,572,410,-674,-0.02,383680
2016 Q3,350530,319497,31033,38947,-7914,624,-6989,-0.18,383680
2016 Q4,1455016,1326334,128682,158880,-30198,3997,-27474,-0.72,383680
2017 Q1,337952,307242,30710,36016,-5306,-4061,-9737,-0.25,383680
2017 Q2,400679,363084,37595,36897,698,1505,1405,0.04,383680
2017 Q3,559278,503411,55867,38405,17462,-812,8969,0.23,383680
2017 Q4,1869759,1688376,181383,157152,24231,-8840,8973,0.23,383680
2018 Q1,380428,347551,32877,35432,-2555,-1451,-4750,-0.12,383680
