康呈,	6236
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,2193,473,1720,4336,-2616,67,-2549,-0.38,66540
2013 Q2,4758,2836,1922,4844,-2922,-8136,-11058,-1.43,316540
2013 Q3,2013,1074,939,7622,-6683,6,-6677,-0.21,316540
2013 Q4,40582,12959,27623,32438,-4815,-7367,-12182,-0.62,316540
2014 Q1,48296,16140,32156,18972,13184,391,13575,0.43,316540
2014 Q2,42361,16687,25674,15496,10178,820,10998,0.35,316540
2014 Q3,72015,20920,51095,59612,-8517,1334,-6803,-0.21,316540
2014 Q4,241298,70355,170943,163959,6984,3304,11871,0.38,316540
2015 Q1,36454,8573,27881,43441,-15560,3832,-9608,-0.30,316540
2015 Q2,33741,9080,24537,36944,-12407,72,-10947,-0.35,316540
2015 Q3,28831,8208,20701,34031,-13330,701,-11236,-0.35,316540
2015 Q4,144097,33580,110494,156858,-46364,7142,-34550,-1.09,316540
