濱川,	1569
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,783374,703811,79563,68107,11456,-6961,4297,0.06,790422
2013 Q2,706385,631761,74624,67985,6639,-8014,-1951,-0.02,837847
2013 Q3,518172,515288,2884,59306,-56422,-11970,-50711,-0.61,837847
2013 Q4,2651204,2432076,219128,252953,-33825,-17009,-40604,-0.49,837847
2014 Q1,538167,534427,3740,69266,-65526,-12633,-61949,-0.74,837847
2014 Q2,631508,562273,69235,58471,10764,-8792,4057,0.05,837847
2014 Q3,760111,681362,78749,66399,12350,-9288,5805,0.07,837847
2014 Q4,2649092,2452294,196798,276375,-79577,-33703,-66130,-0.79,837847
2015 Q1,551832,606146,-54314,76864,-131178,-370,-103800,-1.24,837847
2015 Q2,526245,594023,-67778,75542,-143320,-11973,-152429,-1.77,937847
2015 Q3,599932,598002,1930,64495,-62565,-28659,-94746,-1.01,937847
2015 Q4,2345847,2341449,4398,276576,-272178,-65036,-316202,-3.54,937847
2016 Q1,495092,439526,55566,66360,-10794,-12419,-19897,-0.21,937847
2016 Q2,607589,508741,98848,56702,42146,-5756,35722,0.38,937847
2016 Q3,848320,691923,156397,70821,85576,-7524,75131,0.80,937847
2016 Q4,2846033,2343538,502495,281272,221223,-37081,181684,1.94,965481
2017 Q1,745227,580555,164672,67031,97641,-4290,72890,0.74,1002267
2017 Q2,868593,669873,198720,83118,115602,-21128,64074,0.51,1007177
