力麗店,	5364
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,12,1241,-1229,8722,-12100,-1060,-13160,-0.06,2041691
2013 Q2,6615,1241,5374,7792,-1196,1401,205,0.00,2041691
2013 Q3,28423,4504,23919,8775,15494,10116,25610,0.13,2041691
2013 Q4,59023,21108,37915,32381,4935,22270,24987,4.90,50999
2014 Q1,21673,14484,7189,5078,2081,929,3010,0.36,100999
2014 Q2,21142,14725,6417,5205,1235,1314,2301,0.23,100999
2014 Q3,37195,27132,10063,5278,4785,1130,5915,0.59,100999
2014 Q4,140249,103721,36528,28845,7736,-320,4806,0.97,100999
2015 Q1,78175,57894,20281,15321,4957,-434,4523,0.54,100999
2015 Q2,107963,96196,11767,16884,-5117,-410,-8969,-0.77,100999
2015 Q3,124914,105239,19675,15516,4159,-1910,2080,0.21,100999
2015 Q4,435100,370057,65043,69277,-4234,12580,4076,1.32,100999
2016 Q1,124558,117146,7412,15576,-8164,-40,-8701,-0.50,100999
2016 Q2,111302,110149,1153,15924,-14771,14935,-248,0.45,100999
2016 Q3,151252,112132,39120,17921,21199,-73,17926,1.03,140999
2016 Q4,467739,388435,79304,47517,31787,18249,13986,1.69,140999
2017 Q1,98423,94741,3682,12789,-9107,-878,-9985,-0.57,140999
2017 Q2,100962,89908,11054,10503,551,-5519,-5021,-0.36,140999
2017 Q3,136002,120728,15274,12867,2407,-701,-85,0.18,140999
2017 Q4,455416,416870,38546,53295,-14749,-7946,-23564,-1.67,140999
2018 Q1,94810,113425,-18615,14579,-33194,-1247,-34441,-1.80,140999
