安心,	1259
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1033222,784632,248590,245189,3401,4174,690,0.45,323895
2013 Q2,1103347,834815,268532,259596,8936,7502,12383,0.79,323895
2013 Q3,1155203,876806,278397,267114,11283,7902,12543,0.79,323895
2013 Q4,4304908,3263396,1041512,1021331,20181,23382,23772,2.45,323895
2014 Q1,1012109,757420,254689,248084,6605,2762,3630,0.47,323895
2014 Q2,1081690,788194,293496,262160,31336,-954,21030,1.01,323895
2014 Q3,1176711,864206,312505,277260,35245,5701,30587,1.27,323895
2014 Q4,4252752,3168785,1083967,1033633,50334,22519,45172,2.86,323895
2015 Q1,1053392,781689,271703,253283,18420,4305,15952,0.79,323895
2015 Q2,1110130,812030,298100,254420,43680,-10869,18201,1.07,323895
2015 Q3,1179926,850240,329686,270933,58753,-1833,44151,1.66,323895
2015 Q4,4424550,3252834,1171716,1035795,135921,-9801,86328,4.05,323895
2016 Q1,1112922,818919,294003,263477,30526,4473,25979,1.02,323895
2016 Q2,1189745,855981,333764,266702,67062,4139,59513,2.02,323895
2016 Q3,1212632,870910,341722,277366,64356,262,50833,1.71,323895
2016 Q4,4663585,3390063,1273522,1092889,180633,10530,150810,5.37,323895
2017 Q1,1156999,858224,298775,260076,38699,6493,34294,1.20,323895
2017 Q2,1239633,912787,326846,271652,55194,4982,44238,1.53,323895
