五福,	2745
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,3193556,2717629,475927,305137,170790,7102,146396,6.22,250445
2015 Q3,n/a
2015 Q4,6015869,5263872,751997,640966,111031,18554,105933,4.30,250445
2016 Q1,n/a
2016 Q2,3215063,2870025,345038,334154,10884,24165,25075,1.00,252960
2016 Q3,n/a
2016 Q4,5886006,5275410,610596,607278,3318,13814,10025,0.40,252960
2017 Q1,n/a
2017 Q2,3255665,2837119,418546,325289,93257,-7279,70093,2.76,255558
2017 Q3,1671022,1521785,149237,159627,-10390,727,-8009,-0.31,256345
2017 Q4,6387554,5664769,722785,638433,84352,-7573,62474,2.46,256709
2018 Q1,1418500,1256850,161650,149408,12242,2995,12777,0.50,264839
2018 Q2,2042453,1837435,205018,180175,24843,-1874,17885,0.62,293085
