力瑋,	5398
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,73735,56841,16894,17297,-403,4129,2271,0.05,417505
2013 Q2,80847,57861,22986,20117,2869,219,1512,0.04,417505
2013 Q3,82446,62375,20071,19201,870,-461,187,0.00,417505
2013 Q4,294214,222938,71276,75957,-4681,13643,7228,0.17,417505
2014 Q1,63874,50124,13750,23650,-9900,4567,-4579,-0.11,417505
2014 Q2,68631,55616,13015,32756,-19741,1851,-18235,-0.44,417505
2014 Q3,69249,51674,17575,23062,-5487,2716,-3307,-0.08,417505
2014 Q4,264158,203123,61035,107535,-46500,4963,-42195,-1.01,417505
2015 Q1,62795,45714,17081,25605,-8524,-15046,-23577,-0.56,417505
2015 Q2,53519,41105,12414,22988,-10574,-38409,-49005,-1.17,417505
2015 Q3,49697,36683,13014,15417,-2403,4021,-17326,-0.41,417505
2015 Q4,202135,152739,49396,61272,-11876,-55140,-108510,-3.28,330504
2016 Q1,53772,37321,16451,13837,2614,-9143,-6389,-0.19,331004
2016 Q2,52626,35362,17264,15545,1719,756,1347,0.04,393004
2016 Q3,67461,46841,20620,22519,-1899,2389,-23,0.00,449755
2016 Q4,333782,225823,107959,90879,17080,-5150,8941,0.22,499505
2017 Q1,155051,97536,57515,32915,24600,2081,25750,0.52,499505
2017 Q2,130553,84609,45944,48979,-3035,11821,7573,0.15,499505
2017 Q3,133657,99827,33830,46146,-12316,19460,5305,0.10,499505
2017 Q4,544249,368613,175636,180979,-5343,27617,18037,0.36,499505
2018 Q1,124838,87440,37398,40898,-3500,155,-4488,-0.09,499505
2018 Q2,121434,100661,20773,46930,-26157,-7825,-35874,-0.72,499505
2018 Q3,132096,98494,33602,45321,-11719,-28135,-40554,-0.82,499505
