通訊-KY,	6404
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,338318,210102,128216,32524,95692,5160,79202,4.27,196900
2013 Q3,188804,126147,62657,23248,39409,2102,29943,1.52,196900
2013 Q4,761900,488066,273834,78830,195004,75398,208360,10.89,196900
2014 Q1,222157,141331,80826,14573,66253,46,16769,0.85,196900
2014 Q2,185462,118934,66528,16404,50124,175,34563,1.76,354420
2014 Q3,217074,135398,81676,42739,38937,2076,41686,1.13,379040
2014 Q4,855231,547678,307553,128876,178677,8169,115887,3.26,379040
2015 Q1,182844,135956,46888,24533,22355,3108,20509,0.54,379040
2015 Q2,206853,148233,58620,37691,20929,3640,27753,0.74,379040
2015 Q3,229065,182875,46190,41437,4753,14597,23826,0.64,379040
2015 Q4,942002,713923,228079,226964,1115,59349,62399,1.38,379040
2016 Q1,179049,203084,-24035,68509,-92544,55051,-30834,-0.71,379040
