尚立,	3360
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1727516,1664315,63201,67554,-4353,-3719,-8262,-0.16,528024
2013 Q2,1994128,1945400,48728,71596,-22868,-3969,-28729,-0.54,528024
2013 Q3,1909469,1923275,-13806,75499,-89305,-4929,-82723,-1.56,528024
2013 Q4,8485663,8322085,163578,292696,-129118,-15026,-131476,-2.49,528024
2014 Q1,2271113,2184432,86681,61072,25609,-8832,11596,0.22,528184
2014 Q2,3541529,3419604,121925,72929,48996,-168,43421,0.82,529044
2014 Q3,3242610,3125681,116929,77340,39589,-9372,26149,0.39,729044
2014 Q4,13005462,12513860,491602,284636,206966,-65007,116559,1.90,729044
2015 Q1,2282207,2192434,89773,61781,27992,-10297,12570,0.17,729044
2015 Q2,2746260,2654033,92227,69847,22380,-3278,14925,0.20,754560
2015 Q3,3347066,3230813,116253,75180,41073,-8892,33810,0.46,754560
2015 Q4,11056337,10666291,390046,287147,102899,-27585,64234,0.91,754560
2016 Q1,2409074,2311220,97854,68825,29029,-7175,16333,0.25,754560
2016 Q2,2727913,2650372,77541,55990,21551,-8189,9079,0.15,754560
2016 Q3,3543123,3432497,110626,63318,47308,-8394,30238,0.46,754560
2016 Q4,12902345,12487018,415327,257959,157368,-42690,86541,1.32,754560
2017 Q1,3179715,3091073,88642,54576,34066,-25831,16590,0.26,754560
2017 Q2,3038280,2960618,77662,58307,19355,-11323,4025,0.06,754560
2017 Q3,1814845,1766722,48123,53424,-5301,-14155,-17658,-0.26,754560
2017 Q4,9015933,8771561,244372,213939,30433,-65992,-27371,-0.38,754560
2018 Q1,2057692,2005227,52465,47643,4822,-10562,1127,0.02,754560
