茂綸,	6227
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,584631,531501,53130,67409,-14279,7378,-5885,-0.08,761118
2013 Q2,692941,612365,80576,71347,9229,2719,9089,0.12,761118
2013 Q3,794110,706039,88071,68383,19688,-3385,12773,0.17,761118
2013 Q4,3005928,2689087,316841,273694,43147,9880,40245,0.53,761118
2014 Q1,931544,838701,92843,70243,22600,2335,17561,0.23,761118
2014 Q2,1032301,918308,113993,73161,40832,-1279,30455,0.40,761118
2014 Q3,1248573,1144588,103985,75009,28976,3167,25701,0.34,761118
2014 Q4,4294714,3866393,428321,294664,133657,5016,107104,1.41,761118
2015 Q1,857512,755122,102390,74577,27813,5180,24802,0.33,761118
2015 Q2,1198058,1083793,114265,76104,38161,2005,28764,0.38,761118
2015 Q3,1617612,1470098,147514,83351,64163,-13325,40728,0.54,761118
2015 Q4,5607811,5090954,516857,327321,189536,-8853,139636,1.83,761118
2016 Q1,2677229,2468190,209039,93328,115711,2976,93686,1.23,761118
2016 Q2,2160182,2014428,145754,88398,57356,715,41271,0.54,761118
2016 Q3,1613405,1550518,62887,84747,-21860,5058,-13911,0.18,761118
2016 Q4,8057301,7527332,529969,356343,173626,3247,134419,1.77,761118
2017 Q1,1407314,1275385,131929,88196,43733,10847,44419,0.58,761118
2017 Q2,1543281,1428691,114590,88373,26217,-1726,16116,0.21,761118
2017 Q3,1659266,1507394,151872,94702,57170,1971,45548,0.60,761118
2017 Q4,6234358,5697117,537241,366501,170740,16881,147450,1.94,761118
