能率豐,	8071
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,348377,274339,74038,64429,9609,2507,9607,0.19,337743
2013 Q2,465029,390743,74286,59761,14525,51218,53810,1.19,407743
2013 Q3,480976,397274,83702,53197,30505,-1104,20936,0.24,407743
2013 Q4,1810491,1501499,308992,227372,81620,47417,99177,1.85,407743
2014 Q1,491985,414651,77334,60731,16603,3292,11335,0.19,407743
2014 Q2,487989,424893,63096,62966,130,-653,-2385,-0.14,407743
2014 Q3,553502,479430,74072,60418,13654,-4301,5606,-0.01,522743
2014 Q4,2017897,1728588,289309,240123,49186,-12467,21126,0.07,522743
2015 Q1,550626,460045,90581,81221,9360,36802,31456,0.59,522743
2015 Q2,545013,475736,69277,76288,-7011,4829,-5811,-0.13,522743
2015 Q3,614462,532904,81558,115428,-33870,21868,-16037,-0.28,522743
2015 Q4,2284845,1950608,334237,354825,-20588,50715,4636,0.21,518543
2016 Q1,535672,459591,76081,83670,-7589,-4231,-17343,-0.21,518543
2016 Q2,552988,484118,68870,82056,-13186,27453,12829,0.22,518543
2016 Q3,554337,471598,82739,77734,5005,-4319,-8598,-0.10,518543
