百德,	4563
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,n/a
2015 Q3,n/a
2015 Q4,1978585,1504632,473953,286371,187582,13300,163269,4.69,352500
2016 Q1,n/a
2016 Q2,830158,617015,213143,126256,86887,-4100,71893,2.04,352500
2016 Q3,505353,378942,126411,69210,57201,-41109,13857,0.39,352500
2016 Q4,1894669,1412281,482388,283086,199302,-60595,118031,3.35,352500
2017 Q1,n/a
2017 Q2,804075,620257,183818,130721,53097,-10975,35022,0.99,352500
2017 Q3,n/a
2017 Q4,1960940,1510386,450554,300092,150462,12889,133810,3.80,352500
2018 Q1,411751,311526,100225,72279,27946,5475,29906,0.85,352500
2018 Q2,567898,425811,142087,86477,55610,9845,52204,1.48,352500
