環泰,	4207
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,983171,823693,159478,57163,102315,-2939,79889,0.41,1483523
2013 Q2,912217,770435,141782,55737,86045,-22001,53112,0.25,1515537
2013 Q3,1039090,916947,122143,55770,66373,70085,130823,0.77,1545127
2013 Q4,3716679,3196185,520494,233607,286887,42107,287187,1.47,1546174
2014 Q1,808049,713878,94171,57336,36835,2255,32580,0.12,1546279
2014 Q2,948486,832003,116483,54126,62357,-14187,39846,0.20,1608130
2014 Q3,846890,747330,99560,61519,38041,7376,39080,0.20,1694671
2014 Q4,3416919,3021059,395860,242973,152887,-28135,85452,0.37,1694671
2015 Q1,819383,735845,83538,55527,28011,-28790,-2765,-0.02,1694671
2015 Q2,858096,765074,93022,55691,37331,-12525,19533,0.06,1736171
2015 Q3,803145,734356,68789,52549,16240,-20901,-1992,-0.05,1736171
2015 Q4,3322549,2982372,340177,229740,110437,-64812,27001,0.06,1736171
2016 Q1,795466,693936,101530,83295,18235,-5466,5238,0.06,1736171
2016 Q2,933599,789978,143621,81087,62534,551,40384,0.26,1736171
2016 Q3,920679,775984,144695,61678,83017,-7629,56507,0.27,1736171
2016 Q4,3510093,2948897,561196,294074,267122,-7817,190244,1.04,1736171
2017 Q1,841580,649362,192218,64924,127294,-8379,95485,0.46,1736171
2017 Q2,826611,666030,160581,65745,94836,-42203,32997,0.11,1736171
2017 Q3,894631,717771,176860,65341,111519,241,92724,0.48,1736171
2017 Q4,3359817,2687507,672310,274464,397846,-62882,261728,1.23,1701521
