商之器,	8409
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,35401,10961,24440,39382,-14942,-710,-14129,-0.69,204000
2013 Q2,52036,16415,35621,40025,-4404,-630,-5001,-0.25,204000
2013 Q3,42637,13514,29123,38329,-9206,1229,-9190,-0.45,204000
2013 Q4,234496,62533,171963,167646,4317,-679,1590,0.08,231200
2014 Q1,35425,11230,24195,50043,-25848,880,-22541,-0.97,231200
2014 Q2,32388,10326,22062,60587,-38525,173,-34583,-1.50,231200
2014 Q3,41427,14544,26883,63359,-36476,735,-33246,-1.25,280000
2014 Q4,210985,65975,145010,218406,-73396,1535,-67534,-2.68,280000
2015 Q1,29351,11355,17996,51401,-33405,794,-28594,-1.02,280000
2015 Q2,69205,29913,39292,51769,-12477,1491,-10881,-0.39,280000
