百略,	4103
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,925219,569683,355536,262468,93068,67212,131957,1.20,1099970
2013 Q2,1067261,626585,440676,297169,143507,25035,129249,1.19,1099970
2013 Q3,2045221,1297853,747368,414161,333207,-17752,260386,2.38,1099970
2013 Q4,5896673,3695186,2201487,1495568,705919,84025,630961,5.76,1099970
2014 Q1,962337,582189,380148,288200,91948,2435,72682,0.67,1099970
2014 Q2,977276,541001,436275,303779,132496,-18676,81367,0.74,1099970
2014 Q3,1997608,1298032,699576,415047,284529,45258,256002,2.33,1099970
2014 Q4,5881327,3730251,2151076,1466355,684721,113670,619680,5.63,1099970
2015 Q1,991940,594638,397302,285493,111809,-3831,88071,0.80,1099970
2015 Q2,1085323,669758,415565,296544,119021,-14806,74515,0.68,1099970
