匯鑽科,	8431
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,362645,323118,39527,52540,-13013,13805,554,0.01,372000
2013 Q3,n/a
2013 Q4,828660,672370,156290,131070,25220,15082,29350,0.80,372000
2014 Q1,n/a
2014 Q2,445968,344128,101840,57524,44316,2674,35588,0.97,372000
2014 Q3,240214,187086,53128,32159,20969,1287,15934,0.43,372000
2014 Q4,953132,742760,210372,125874,84498,19851,71930,1.96,372000
2015 Q1,253486,196307,57179,29112,28067,8026,26238,0.71,418500
2015 Q2,227786,217172,10614,36839,-26225,2365,-16452,-0.39,422930
2015 Q3,169995,197717,-27722,36580,-64302,5970,-41292,-0.99,424620
2015 Q4,839979,816083,23896,134516,-110620,17750,-80742,-1.99,427260
2016 Q1,161627,165214,-3587,55472,-59059,9686,-47444,-1.11,438548
2016 Q2,157034,172589,-15555,21895,-37450,-2613,-30018,-0.67,447526
