jpp-KY,	5284
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,1058919,772060,286859,156097,130762,-3850,105631,4.30,300000
2014 Q1,n/a
2014 Q2,277842,183790,94052,45508,48544,-5137,35409,1.18,300000
2014 Q3,283570,191246,92324,47161,45163,-2989,36189,1.21,300000
2014 Q4,1074550,730865,343685,180978,162707,-3342,136868,4.43,337500
2015 Q1,288327,201371,86956,45499,41457,-6024,31391,0.94,337500
2015 Q2,291729,192653,99076,45381,53695,3043,47471,1.41,337500
2015 Q3,306804,199390,107414,47492,59922,8273,63484,1.89,337500
2015 Q4,1204224,812110,392114,188336,203778,-4875,173903,5.11,380771
2016 Q1,288073,199764,88309,44393,43916,-433,38568,1.02,382995
2016 Q2,290773,200837,89936,43363,46573,2057,41528,1.09,383929
