宇環,	3276
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,183463,170936,12527,14290,-1763,-16767,-18530,-0.27,697127
2013 Q2,207236,170478,36758,18326,18432,-10432,8000,0.12,697127
2013 Q3,234179,212019,22160,14160,8000,-11844,-3844,-0.06,697127
2013 Q4,827311,735316,91995,60249,31746,-31152,594,0.01,697127
2014 Q1,244241,199726,44515,14761,29754,1055,30809,0.44,697127
2014 Q2,270762,230350,40412,14773,25639,10757,36396,0.52,697127
2014 Q3,202255,200400,1855,15275,-13420,24915,11495,0.17,697127
2014 Q4,949908,838441,111467,67118,44349,54266,98615,1.41,697127
2015 Q1,201311,181899,19412,13670,5742,-623,5119,0.07,697127
2015 Q2,209562,188746,20816,14172,6644,-3368,1971,0.03,697127
2015 Q3,218124,205300,12824,14916,-2092,13420,11328,0.16,697127
2015 Q4,830189,771291,58898,55301,3597,17924,20216,0.29,697127
2016 Q1,149294,158125,-8831,10256,-19087,-641,-19728,-0.28,697127
