慶生,	6210
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,256059,171263,84796,30717,52079,3534,44635,1.27,350480
2013 Q2,250974,168792,82182,30811,46752,3155,40488,1.16,350480
2013 Q3,238039,161132,76907,33396,41661,-2914,27040,0.77,350480
2013 Q4,997434,664614,332820,133630,185882,7718,149965,4.28,350480
2014 Q1,230687,154409,76278,31774,46151,2941,40078,1.14,350480
2014 Q2,250197,157948,92249,39685,48927,-4202,34161,0.98,350480
2014 Q3,268522,168486,100036,37451,61643,7606,55549,1.58,350480
2014 Q4,1040216,654026,386190,147513,234510,18642,202233,5.77,350480
2015 Q1,299544,172847,126697,43714,86361,-2697,67655,1.93,350480
2015 Q2,240707,152480,88227,38871,47805,-2449,31378,0.90,350480
2015 Q3,213959,139456,74503,29083,45308,16106,50409,1.43,350480
2015 Q4,985853,602569,383284,152215,230904,10160,189146,5.40,350480
2016 Q1,234907,146442,88465,42438,44449,-1608,33161,0.95,350480
