昇銳,	3128
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,231238,199554,31684,33436,-1752,7247,1104,0.03,420000
2013 Q2,252689,208914,43775,36462,7313,1159,7933,0.19,420000
2013 Q3,221014,181777,39237,37102,2135,-257,1911,0.05,420000
2013 Q4,898399,758721,139678,142346,-2668,11421,3386,0.08,420000
2014 Q1,206712,169029,37683,37434,249,1202,1313,0.02,420000
2014 Q2,196754,159417,37337,40680,-3343,-3534,-6394,-0.15,420000
2014 Q3,189919,160687,29232,38674,-9442,840,-7227,-0.20,420000
2014 Q4,762876,629821,133055,150765,-17710,2627,-15440,-0.43,420000
2015 Q1,158129,129849,28280,34612,-6332,-1375,-7864,-0.22,420000
2015 Q2,208553,160328,48225,40763,7462,-688,5958,0.13,420000
2015 Q3,180262,145948,34314,38073,-3759,6137,782,-0.01,420000
2015 Q4,736348,585299,151049,150514,535,6404,5478,0.06,420000
2016 Q1,188439,149488,38951,36522,2429,123,2164,0.01,420000
2016 Q2,195032,151203,43829,42109,1720,2512,3782,0.09,420000
2016 Q3,191995,157133,34862,34423,439,-1506,-1257,-0.04,420000
2016 Q4,762730,606969,155761,147879,7882,4967,12306,0.23,420000
2017 Q1,161545,131174,30371,34185,-3814,-3651,-6274,-0.14,420000
2017 Q2,184024,147716,36308,39443,-3135,1934,-1391,-0.04,420000
